invoice_id,branch,city,customer_type,gender,product_line,unit_price,quantity,vat,total,dtme,tme,payment_method,cogs,gross_margin_pct,gross_income,rating,time_of_day,day_name,month_name,month_num,quarter
305-89-2768,B,Mandalay,Member,Female,Home and lifestyle,21.9,3,3.285,68.985,2019-01-09,18:43:00,Ewallet,65.7,4.7619,68.98499655075017,4.7,evening,Wednesday,January,1,2019Q1
574-80-1489,B,Mandalay,Member,Female,Food and beverages,62.85,4,12.57,263.97,2019-02-25,13:22:00,Ewallet,251.4,4.7619,263.9699868015007,8.7,afternoon,Monday,February,2,2019Q1
784-08-0310,C,Naypyitaw,Member,Female,Food and beverages,21.04,4,4.208,88.368,2019-01-13,13:58:00,Cash,84.16,4.7619,88.36799558160021,7.6,afternoon,Sunday,January,1,2019Q1
200-40-6154,B,Mandalay,Member,Male,Home and lifestyle,65.91,6,19.773,415.233,2019-02-09,11:45:00,Cash,395.46,4.7619,415.232979238351,5.7,morning,Saturday,February,2,2019Q1
846-10-0341,A,Yangon,Normal,Female,Fashion accessories,42.57,7,14.8995,312.8895,2019-01-06,11:51:00,Cash,297.99,4.7619,312.8894843555258,6.8,morning,Sunday,January,1,2019Q1
577-34-7579,C,Naypyitaw,Member,Male,Food and beverages,50.49,9,22.7205,477.1305,2019-01-10,17:16:00,Cash,454.41,4.7619,477.1304761434762,5.4,evening,Thursday,January,1,2019Q1
430-02-3888,B,Mandalay,Normal,Male,Electronic accessories,46.02,6,13.806,289.926,2019-02-07,15:55:00,Cash,276.12,4.7619,289.9259855037007,7.1,afternoon,Thursday,February,2,2019Q1
867-47-1948,C,Naypyitaw,Normal,Female,Home and lifestyle,15.8,10,7.9,165.9,2019-01-09,12:07:00,Cash,158.0,4.7619,165.89999170500042,7.8,afternoon,Wednesday,January,1,2019Q1
384-59-6655,A,Yangon,Member,Female,Food and beverages,98.66,9,44.397,932.337,2019-02-19,15:07:00,Cash,887.94,4.7619,932.3369533831524,8.4,afternoon,Tuesday,February,2,2019Q1
256-58-3609,C,Naypyitaw,Member,Male,Fashion accessories,91.98,1,4.599,96.579,2019-03-18,15:29:00,Cash,91.98,4.7619,96.57899517105024,9.8,afternoon,Monday,March,3,2019Q1
324-92-3863,A,Yangon,Member,Male,Electronic accessories,20.89,2,2.089,43.869,2019-02-05,18:45:00,Cash,41.78,4.7619,43.86899780655011,9.8,evening,Tuesday,February,2,2019Q1
593-08-5916,A,Yangon,Normal,Female,Fashion accessories,15.5,1,0.775,16.275,2019-03-19,15:23:00,Credit card,15.5,4.7619,16.27499918625004,7.4,afternoon,Tuesday,March,3,2019Q1
364-34-2972,C,Naypyitaw,Member,Male,Electronic accessories,96.82,3,14.523,304.983,2019-03-30,20:37:00,Cash,290.46,4.7619,304.98298475085073,6.7,evening,Saturday,March,3,2019Q1
794-42-3736,B,Mandalay,Normal,Male,Food and beverages,33.33,2,3.333,69.993,2019-01-26,14:41:00,Credit card,66.66,4.7619,69.99299650035017,6.4,afternoon,Saturday,January,1,2019Q1
172-42-8274,B,Mandalay,Normal,Female,Electronic accessories,38.27,2,3.827,80.367,2019-03-02,18:18:00,Credit card,76.54,4.7619,80.3669959816502,5.8,evening,Saturday,March,3,2019Q1
558-60-5016,A,Yangon,Normal,Female,Home and lifestyle,33.3,9,14.985,314.685,2019-03-04,15:27:00,Ewallet,299.7,4.7619,314.6849842657508,7.2,afternoon,Monday,March,3,2019Q1
195-06-0432,A,Yangon,Member,Male,Home and lifestyle,81.01,3,12.1515,255.1815,2019-01-13,12:55:00,Credit card,243.03,4.7619,255.18148724092563,9.3,afternoon,Sunday,January,1,2019Q1
605-03-2706,A,Yangon,Normal,Female,Health and beauty,15.8,3,2.37,49.77,2019-03-25,18:02:00,Cash,47.4,4.7619,49.76999751150012,9.5,evening,Monday,March,3,2019Q1
214-30-2776,B,Mandalay,Member,Female,Electronic accessories,34.49,5,8.6225,181.0725,2019-03-11,19:44:00,Credit card,172.45,4.7619,181.07249094637544,9.0,evening,Monday,March,3,2019Q1
746-04-1077,B,Mandalay,Member,Female,Food and beverages,84.63,10,42.315,888.615,2019-01-01,11:36:00,Credit card,846.3,4.7619,888.6149555692522,9.0,morning,Tuesday,January,1,2019Q1
448-34-8700,B,Mandalay,Member,Male,Home and lifestyle,36.91,7,12.9185,271.2885,2019-02-10,13:51:00,Ewallet,258.37,4.7619,271.2884864355757,6.7,afternoon,Sunday,February,2,2019Q1
452-04-8808,B,Mandalay,Normal,Male,Electronic accessories,87.08,7,30.478,640.038,2019-01-26,15:17:00,Cash,609.56,4.7619,640.0379679981015,5.5,afternoon,Saturday,January,1,2019Q1
531-56-4728,A,Yangon,Normal,Male,Home and lifestyle,80.08,3,12.012,252.252,2019-02-11,15:29:00,Cash,240.24,4.7619,252.25198738740065,5.4,afternoon,Monday,February,2,2019Q1
744-82-9138,C,Naypyitaw,Normal,Male,Fashion accessories,86.13,2,8.613,180.873,2019-02-07,17:59:00,Cash,172.26,4.7619,180.87299095635043,8.2,evening,Thursday,February,2,2019Q1
883-69-1285,B,Mandalay,Member,Male,Fashion accessories,49.92,2,4.992,104.832,2019-03-06,11:55:00,Credit card,99.84,4.7619,104.83199475840026,7.0,morning,Wednesday,March,3,2019Q1
221-25-5073,A,Yangon,Normal,Female,Food and beverages,74.66,4,14.932,313.572,2019-03-04,10:39:00,Cash,298.64,4.7619,313.57198432140075,8.5,morning,Monday,March,3,2019Q1
518-71-6847,B,Mandalay,Member,Male,Food and beverages,26.6,6,7.98,167.58,2019-02-26,15:10:00,Ewallet,159.6,4.7619,167.5799916210004,4.9,afternoon,Tuesday,February,2,2019Q1
156-20-0370,B,Mandalay,Normal,Female,Electronic accessories,25.45,1,1.2725,26.7225,2019-03-10,18:10:00,Credit card,25.45,4.7619,26.722498663875065,5.1,evening,Sunday,March,3,2019Q1
151-33-7434,B,Mandalay,Normal,Female,Food and beverages,67.77,1,3.3885,71.1585,2019-02-04,20:43:00,Credit card,67.77,4.7619,71.15849644207518,6.5,evening,Monday,February,2,2019Q1
728-47-9078,C,Naypyitaw,Member,Male,Food and beverages,59.59,4,11.918,250.278,2019-01-19,12:46:00,Cash,238.36,4.7619,250.27798748610064,9.8,afternoon,Saturday,January,1,2019Q1
809-46-1866,A,Yangon,Normal,Male,Health and beauty,58.15,4,11.63,244.23,2019-01-23,17:44:00,Cash,232.6,4.7619,244.2299877885006,8.4,evening,Wednesday,January,1,2019Q1
139-32-4183,A,Yangon,Member,Female,Sports and travel,97.48,9,43.866,921.186,2019-03-14,14:19:00,Ewallet,877.32,4.7619,921.1859539407023,7.4,afternoon,Thursday,March,3,2019Q1
148-41-7930,C,Naypyitaw,Normal,Male,Health and beauty,99.96,7,34.986,734.706,2019-01-23,10:33:00,Cash,699.72,4.7619,734.7059632647018,6.1,morning,Wednesday,January,1,2019Q1
189-40-5216,C,Naypyitaw,Normal,Male,Electronic accessories,96.37,7,33.7295,708.3195,2019-01-09,11:40:00,Cash,674.59,4.7619,708.3194645840268,6.0,morning,Wednesday,January,1,2019Q1
374-38-5555,B,Mandalay,Normal,Female,Fashion accessories,63.71,5,15.9275,334.4775,2019-02-07,19:30:00,Ewallet,318.55,4.7619,334.47748327612584,8.5,evening,Thursday,February,2,2019Q1
764-44-8999,B,Mandalay,Normal,Female,Health and beauty,14.76,2,1.476,30.996,2019-02-18,14:42:00,Ewallet,29.52,4.7619,30.99599845020008,4.3,afternoon,Monday,February,2,2019Q1
552-44-5977,B,Mandalay,Member,Male,Health and beauty,62.0,8,24.8,520.8,2019-01-03,19:08:00,Credit card,496.0,4.7619,520.7999739600012,6.2,evening,Thursday,January,1,2019Q1
267-62-7380,C,Naypyitaw,Member,Male,Electronic accessories,82.34,10,41.17,864.57,2019-03-29,19:12:00,Ewallet,823.4,4.7619,864.5699567715021,4.3,evening,Friday,March,3,2019Q1
430-53-4718,B,Mandalay,Member,Male,Health and beauty,75.37,8,30.148,633.108,2019-01-28,15:46:00,Credit card,602.96,4.7619,633.1079683446015,8.4,afternoon,Monday,January,1,2019Q1
886-18-2897,A,Yangon,Normal,Female,Food and beverages,56.56,5,14.14,296.94,2019-03-22,19:06:00,Credit card,282.8,4.7619,296.93998515300075,4.5,evening,Friday,March,3,2019Q1
602-16-6955,B,Mandalay,Normal,Female,Sports and travel,76.6,10,38.3,804.3,2019-01-24,18:10:00,Ewallet,766.0,4.7619,804.299959785002,6.0,evening,Thursday,January,1,2019Q1
745-74-0715,A,Yangon,Normal,Male,Electronic accessories,58.03,2,5.803,121.863,2019-03-10,20:46:00,Ewallet,116.06,4.7619,121.8629939068503,8.8,evening,Sunday,March,3,2019Q1
690-01-6631,B,Mandalay,Normal,Male,Fashion accessories,17.49,10,8.745,183.645,2019-02-22,18:35:00,Ewallet,174.9,4.7619,183.64499081775045,6.6,evening,Friday,February,2,2019Q1
652-49-6720,C,Naypyitaw,Member,Female,Electronic accessories,60.95,1,3.0475,63.9975,2019-02-18,11:40:00,Ewallet,60.95,4.7619,63.99749680012516,5.9,morning,Monday,February,2,2019Q1
233-67-5758,C,Naypyitaw,Normal,Male,Health and beauty,40.35,1,2.0175,42.3675,2019-01-29,13:46:00,Ewallet,40.35,4.7619,42.36749788162511,6.2,afternoon,Tuesday,January,1,2019Q1
303-96-2227,B,Mandalay,Normal,Female,Home and lifestyle,97.38,10,48.69,1022.49,2019-03-02,17:16:00,Ewallet,973.8,4.7619,1022.4899488755024,4.4,evening,Saturday,March,3,2019Q1
727-02-1313,A,Yangon,Member,Male,Food and beverages,31.84,1,1.592,33.432,2019-02-09,13:22:00,Cash,31.84,4.7619,33.431998328400084,7.7,afternoon,Saturday,February,2,2019Q1
347-56-2442,A,Yangon,Normal,Male,Home and lifestyle,65.82,1,3.291,69.111,2019-02-22,15:33:00,Cash,65.82,4.7619,69.11099654445016,4.1,afternoon,Friday,February,2,2019Q1
849-09-3807,A,Yangon,Member,Female,Fashion accessories,88.34,7,30.919,649.299,2019-02-18,13:28:00,Cash,618.38,4.7619,649.2989675350516,6.6,afternoon,Monday,February,2,2019Q1
